"","14-3-3_epsilon","4E-BP1","4E-BP1_pS65","4E-BP1_pT37","4E-BP1_pT70","53BP1","A-Raf_pS299","ACC1","ACC_pS79","AMPK_alpha","AMPK_pT172","ANLN","AR","ARID1A","ASNS","ATM","Akt","Akt_pS473","Akt_pT308","Annexin_I","B-Raf","Bak","Bax","Bcl-2","Bcl-xL","Beclin","Bid","Bim","C-Raf","C-Raf_pS338","CD31","CD49b","CDK1","Caspase-7_cleavedD198","Caveolin-1","Chk1","Chk1_pS345","Chk2","Chk2_pT68","Claudin-7","Collagen_VI","Cyclin_B1","Cyclin_D1","Cyclin_E1","DJ-1","Dvl3","E-Cadherin","EGFR","EGFR_pY1068","EGFR_pY1173","ER-alpha","ER-alpha_pS118","ERK2","FOXO3a","Fibronectin","GAB2","GATA3","GSK3-alpha-beta","GSK3-alpha-beta_pS21_S9","HER2","HER2_pY1248","HER3","HER3_pY1289","HSP70","IGFBP2","INPP4B","IRS1","JNK2","JNK_pT183_pT185","K-Ras","Ku80","LBK1","Lck","MAPK_pT202_Y204","MEK1","MEK1_pS217_S221","MIG-6","Mre11","N-Cadherin","NF-kB-p65_pS536","NF2","Notch1","P-Cadherin","PAI-1","PCNA","PDCD4","PDK1_pS241","PI3K-p110-alpha","PKC-alpha","PKC-alpha_pS657","PKC-delta_pS664","PR","PRAS40_pT246","PRDX1","PTEN","Paxillin","Pea-15","RBM3","Rad50","Rb_pS807_S811","S6","S6_pS235_S236","S6_pS240_S244","SCD1","STAT3_pY705","STAT5-alpha","Shc_pY317","Smad1","Smad3","Smad4","Src","Src_pY416","Src_pY527","Stathmin","Syk","Transglutaminase","Tuberin","VEGFR2","XBP1","XRCC1","YAP_pS127","YB-1","YB-1_pS102","alpha-Catenin","beta-Catenin","c-Kit","c-Met_pY1235","c-Myc","eEF2","eEF2K","eIF4E","mTOR","mTOR_pS2448","p27","p27_pT157","p27_pT198","p38_MAPK","p38_pT180_Y182","p53","p70S6K","p70S6K_pT389","p90RSK_pT359_S363"
"A1AW",0.14664641156776,-0.67199948542966,0.197551419615365,-0.23896909599046,-0.0920869333612448,-0.333674613664321,-0.347609840910285,-0.228730989029679,-0.014449325510387,-0.526190986380515,-0.426227924555611,0.0404292232291374,-0.18817111429059,0.223095695221845,0.324461137410234,0.375276820752305,-0.631152220483918,0.675263996373475,0.330046669206695,0.78478768813421,0.054001336680543,0.356005747410322,-0.188446291738868,-0.293317785296835,0.15535035512018,-0.0897562938939047,0.24843907822286,0.0850488235526534,-0.13313619693517,-0.126227753513675,-0.29464910872865,-0.50872402791246,-0.140727401551575,1.11519005195727,0.651719032970911,0.307604292052169,-0.256198159795469,-0.0386554251552402,-0.648066944525235,-1.21519686083339,0.594514548042658,-0.869786372821483,0.175934954603628,-0.0850969382573448,-0.194783556046247,-0.474478404634902,-1.05166460470444,0.53957188157067,0.23506545802893,0.0615998905186301,0.0381166061010239,-0.148134676801237,0.0695253182563147,0.428558487258348,-0.51601148322282,0.0511090312880396,-0.310657542170715,-0.228103140727769,0.340002139714723,-0.144371282357359,0.52160872409237,0.584751228304551,0.295656266964675,1.65817507236258,-0.306702578501247,-0.125435766549183,0.449571291329897,-0.0355776218572519,-0.153835948870775,0.497337205233155,-0.196701489872091,-0.34521219976919,1.31021630536864,0.64993918635099,0.394714934220573,0.127930115616718,-0.145983766073226,-0.14737193427462,0.44477146236103,0.350057686999553,-0.0435605857275618,0.55059683181042,0.150103350320865,-0.67012303148741,-0.00150245358941481,-0.479996906845482,-0.18531239031556,0.08258521319302,0.107296643924788,-0.309995844946255,-0.105127831769035,1.70776527317307,0.11344399947415,-0.29354529481791,-0.109303553786009,0.18510796683387,-0.128764272887175,-0.141623097304771,0.148667170505985,0.0178719978895199,-0.56414882499682,-0.19782722750398,-0.3651500385284,-3.21116916145509,0.00150245358941481,1.0270503897854,-0.19791409411567,-0.307639198854011,0.10253104578205,0.110627061507536,0.409166384208615,0.30684132410408,0.41739114574573,0.215263826105115,1.37015249959065,-0.0584701462182924,-0.220978915297048,-0.60133529583055,0.397578094369198,0.1828495690157,-0.36092282315465,0.488121501247858,-0.294404694449545,-0.524569356932671,-0.808007368765393,0.672621120144785,-0.177398093834002,0.342524188721114,0.23258860690645,-0.178771339407915,0.0817788350878947,-0.738547006886111,-0.367240002778155,0.227201123971772,-0.338667108463245,0.78754458107632,0.0709669497797552,0.385757021018878,0.54543551453038,-0.0828423148032289,0.520440572369025,0.0331899605835615
"A1AX",0.62136709690834,-0.474828289323239,-0.113294498566205,0.43095905568343,-0.00548863850013426,-1.19836388600944,-0.419782778056514,-0.0872663804187783,-0.602846769298877,0.309762335643216,-0.277014701235239,0.132514785656563,-0.42178638739116,0.118816306381246,-0.241193739594796,-1.1281161974316,-1.27025540134476,0.222365339068285,1.44760728309872,1.73351610469816,-0.826134024657529,0.942184556996482,0.567734525409843,-0.164919855975155,-0.0156961279502794,-0.393677022984675,0.985173011465371,-0.188072411474656,-0.653337802264889,0.385126283047045,-0.34405441470726,0.33872782827272,0.795716548599985,0.533261450578769,4.0155704836089,0.690407693826816,0.222503092676111,-0.49130420766968,-0.783985014233354,-1.0753419828378,3.43011233373927,-0.175642468694202,1.26031900170813,0.0770054030245957,0.311855956579772,-0.437787748871972,-2.14862024568597,0.991608434990307,0.83085748078956,0.908662196286401,-1.43920862768649,-0.204498975218456,-0.858098814531193,0.775245747644679,0.43678400130599,-0.18286574532105,-1.00381046895022,-0.752790082808064,-0.576067273030394,-0.645936187349692,0.68824216396315,1.01136402886043,0.868607397450875,1.85756541703857,1.09623805213972,-0.31900931271301,0.427372225375914,-0.142031006942572,1.20739086352295,1.40274086111768,-1.01258532543479,-0.164334450694981,0.423626467519465,0.902158323133349,0.417510202667364,-0.264105527595976,0.405210690371304,-0.0225514555760498,1.05892925867412,0.00548863850013381,-0.211599807398842,0.621427192679911,0.269838492632116,0.175136794068551,0.0700911997103155,-1.70409471415377,-0.68199365633089,-0.122715064272459,0.548256179217936,0.352077713673975,-0.445576052340545,0.34681471853621,-0.16584957232714,-0.260231575168139,-0.896641430577819,-0.34335894829308,0.361640719953406,-1.175568826442,0.151267906506515,-0.55645215555953,-0.79342359355423,1.43479558045541,0.762426386724981,-3.84968420643613,1.48244897226491,-1.01485536961257,-0.112028053913489,0.332377222841679,0.403783265409271,0.677546071147606,0.236723943799706,-1.08245244765327,1.29342604537321,0.701862874990715,-0.837584965653082,0.0838711108953456,-1.00759909789192,-0.723357855771126,0.42966728320317,0.0266204155203402,1.04818004620576,0.361654292418762,-0.288042244759354,-0.79832683258058,-1.53785939349762,1.82014396083872,0.145282946156149,0.296214520544194,-0.86417933696542,-0.559011725500744,0.120053345936995,-1.09632508471874,-0.363719282618755,0.475149375431013,-1.03706477168465,-0.32623749724426,-0.312615749484725,0.725820388402248,-0.80608165203878,-1.35029228255476,1.25071597506302,-0.145707699735598
"A1AY",-0.0548297654320375,0.00780789796053261,0.236178212497717,0.657001691496824,-0.0256873837180622,-0.0752871552693585,0.158501499782678,-0.685292019712876,-0.180017896795634,0.090332759506722,-0.629088049840871,-0.0456646788304579,-1.20008691623018,0.501090276972048,0.651692296851314,0.131284530418811,-0.321076219428072,1.47988200198812,1.35561333193482,-0.0914687032278474,0.0497567365723737,0.178964830560137,-0.145493771545038,-0.582280263513693,-0.189641701880887,-0.133167192945804,-0.124447411311118,-0.733676763261274,0.486270646231053,0.368404080371268,-0.154514993419697,-0.239640623857347,0.588700921038128,-0.352093773444188,0.439439866802858,0.239551724316987,-0.0282640677413454,0.919107062213615,-0.135362420494832,-1.30703679552357,-0.116575599323735,1.57129275968716,-0.295042091657929,0.910325124585938,-0.434992401099543,0.41404644455397,-0.640666606290978,0.390295255888265,-0.000368854889037706,0.000733362337992371,-3.28490501830293,-0.544698209392697,0.100189892946517,0.245653768821134,0.298593016545242,0.379808054198353,-1.40221856091444,0.175396467163828,1.28689230429255,-0.277243464152664,-0.194189141548617,0.0387597678429401,0.143853537613167,-0.0470723011769389,-1.21715998218065,-0.737321984861798,-0.213733508765139,-0.32158392449262,0.667272556280566,0.116207319153278,-0.212223452496901,-0.144178165389759,-0.435216104350682,1.09907791540474,-0.179110608258108,0.208619109981185,0.220473131698718,-0.233961411327835,0.110059022384073,1.36259479528237,-0.00989617660111419,0.0119184683527429,-0.0141227061829923,-0.467994904103137,0.000368854889037706,0.265463042341249,-0.495764858694958,-0.0413324610752372,0.0858535079211811,0.440879584704178,0.0522901985891877,-0.839439647348277,0.467276420760653,-0.249859735892867,-0.256422920203777,0.435783723282811,-0.176920001128935,-0.185287170851198,-0.108825437522178,0.937118743440541,0.224264589820109,1.40880867521999,0.652182232989972,-0.784235645385812,-0.0343098848281125,0.0831086278892895,-0.199251098440998,0.0548301683279901,-0.0336726650375474,0.220209427494215,0.512534139601768,0.0206507124653825,0.997199384911593,0.048747673921987,-0.185211227147952,-0.225716420737814,0.105937835584821,-0.193611962859677,-0.255237372431189,-0.104140133010667,0.374755010057608,0.217039437886668,0.917998000351469,-0.0775748273639975,0.322616956602648,-0.408648094463352,-0.124276678172389,0.283243854598152,0.139791988406833,0.155360903560398,-0.134005124059854,-0.377768065042792,0.217481755972048,-0.593837376995625,-0.248108613558393,0.108760664635762,0.125150341105418,1.1949386822396,-0.121758916960798,-0.280534877736944,0.249537015567617,0.931037565200879
"A0I2",0.64984396402993,-0.52148656560265,0.249978143122115,0.4634114576105,0.320128653878775,-1.60203535447593,-0.187146582859645,1.07761481864607,1.58998239125408,-0.0775395949588147,-0.252502220846949,-0.0518793583376975,-0.42122691429642,-0.355375331699235,-0.632758755261157,-0.92406461122765,-0.474028486397628,2.40101581688194,1.297159357869,1.21076392026484,-1.07351919482442,0.877446946821704,-0.541192844276547,0.414429321360515,0.74769887064152,-0.651450606451416,0.94513563554866,-0.528090898990467,-0.4264205800606,0.340839757466255,-0.5784506337733,0.20592716440674,0.155309811854415,0.62764170175297,2.6865087352471,0.484760370853113,0.140980206474641,-0.70436968926185,-0.111251231886055,-1.39960029598275,0.978527994444167,-1.32406936177468,1.01357984883467,0.384136639619375,0.203072355341696,-0.867962986067193,-2.58595521301476,1.08228633220813,1.22432760415419,0.76918245162891,-2.31065014967524,-0.367847710899506,-0.390388152304125,0.622776746969368,-1.18419174066151,-0.22919116405019,-1.32880075275404,-1.18502836235911,-0.601926912199873,-0.681058424727443,0.59927978007846,0.854275875968818,0.935463452547125,2.91746277788853,-0.622230594604027,-0.83780094503726,0.728729801865702,0.304660321470578,0.787527862164285,0.583700683053306,-0.810264637258347,-0.610548771575021,0.691335174015125,0.843637731659653,0.316718279764935,0.037413217329539,0.290608489944444,0.323921411671343,1.11453820517018,-0.288120761194677,-0.0443406618150317,1.08777524649452,0.604125422583185,-0.29648765421835,0.431621615645925,-2.85252160723425,-0.874654199600281,0.0569853039788302,0.356554089968054,0.112073278804595,-0.059904781000355,-0.0919482872470097,0.44781960938612,-0.0956309095983796,-0.154225128477109,0.112730422383819,-0.214044659480055,-1.15261490002215,-0.174010548956846,-1.17996231092613,-1.54918839972479,0.66209360699997,0.102485870586,-0.244192448579235,1.01109021065697,1.22329325875532,-1.53652478928075,-0.148152660023152,0.21840173338046,0.650639313436925,0.0232502299554249,-0.31463259869902,1.44158267321147,0.424001342214515,-0.390373414815763,-0.348918925721758,-0.722904503583847,-1.9599414266448,0.154563359634449,0.0186519974524502,0.176935974111646,-0.474226993159769,0.419375666185765,-1.06875308130305,-0.768463342804542,0.313972200760715,0.0692133273668785,0.527637045916244,-0.12496571937937,-0.459753512474225,-0.0690208614236651,-0.878664351750046,0.115336547300765,-0.130171230723798,0.167836056795535,-0.0186519974524499,-0.711524544459575,0.304508021681638,-0.09339780341198,-1.02784805747039,1.64439290417385,-0.398537940718849
"A0I6",0.107805278033402,0.610498434381136,0.231954980958637,0.99402703903718,0.138182095797217,-0.505156859570087,-0.237303535526084,-2.45608165819238,-1.59836370161432,-0.240639194104778,-0.28431857525497,-0.015197834289022,-1.33877162158276,0.243201513233867,1.08667909238513,0.235112621952382,0.0470796923333141,0.0536074005508962,0.0523076434696863,1.11554585967216,-0.330000127162138,0.120211813158384,0.141759379094543,2.32021461142171,-0.140016359227608,-0.207044068892953,-0.0245011655331686,0.24367562366023,-0.208165959360128,-0.215684875477183,-0.0335792277222514,0.0657204934737314,0.391482830769928,-0.0496562483094355,-0.604635284048313,0.0586207477253835,0.0666595963819153,0.468430266396223,0.143169483591347,-0.018683604752693,-0.457789021501974,0.866873122460191,-0.617675586346809,1.56668988153676,-0.163836052754348,0.0698160063601221,0.0747670145916786,0.152774106967204,0.184599964490311,-0.104978901676618,-3.73941684050765,-0.34007429056056,0.723198529044516,-0.164103145429329,1.00255103253385,0.690313814296567,-2.00394089245659,0.472008266645336,0.159344103360797,-0.735489428365397,-0.467984627396008,-0.350680791640596,0.100101568293976,-0.482809732325425,-1.33284810286896,-0.777223698822452,-0.117797927063963,-0.190333259839777,-0.237104183904036,-0.116028484960671,0.429669867161675,-0.115242142045365,0.126491865045506,-0.479649938810714,0.580923185936745,-0.380588566943987,-0.0958396873388605,-0.0751078017636445,-0.105646657632698,-0.218337601048004,0.0594150196304567,0.205829888490872,0.140074131355218,0.361179376042544,0.0318902584907166,0.346907602179186,-0.435527155052567,-0.00944491702062833,-0.160362326729253,-0.0494416612144635,0.0458471420638206,-0.978580147656938,-0.113451729820278,0.0103267150403117,0.0540125671123445,-0.201505718364959,-0.049143139512508,-0.136339599208753,0.20903940930956,0.00202840224354151,-0.124395336208199,-0.617329835701978,-0.411009882025648,0.323895196637946,0.207317228967667,0.0373435324241145,-0.179317694006119,0.067986831147474,0.109304843500452,0.124073205734049,0.106962935916817,0.158112886167202,0.795197771779852,0.180924471579192,0.959275407976019,0.175706181413017,-0.0921375614357696,-0.959691563720068,-0.226955557987471,-0.00202840224354151,0.976367806667157,-0.119229936577713,0.0605552768667506,-0.00673991278336489,0.391168171333087,0.788075228045545,-0.0577268793860669,0.171510095406484,0.188881589194752,-0.525293340949943,-0.186174920272031,0.295854642349077,-0.0368526477661334,0.50196194099529,0.0469372731550763,0.250626298814562,-0.207342646759413,-0.296663501852288,-0.137467704575999,-0.0223997291091165,-0.198613343255274,0.030008086426554
"A0I8",0.259348353066722,0.352903315732172,0.221614733662398,1.05502991391891,0.126254028558478,-0.419077793606265,-0.160879877986012,1.54586960618547,0.870944998728327,-0.189089382978794,-0.364638395283477,-0.188804018630362,0.609663639244575,-0.114335769642763,-0.948876448946834,-0.537932905517433,0.156146373601668,0.959456980467617,0.558381911401387,0.0183485450536224,-0.418780257799842,-0.0499189450304551,-0.0582391733633262,-0.377742891606853,0.322929221517803,-0.68992561994827,0.177499959348712,0.874554701965259,-0.199223856828978,-0.151786159605572,-0.757355619714927,0.361852647120312,-0.0475160242644225,-0.372066761944724,1.64222278109298,0.0506031007147244,-0.359954258836747,-0.337186328549298,-0.859438682167822,-0.00227818956514703,0.638145686471137,-1.18386768249868,0.32576171244741,-0.380997095213672,-0.0730078430944107,0.1150949050302,0.481883911822794,0.0109470672265834,0.534513857475902,0.0745369766654626,-0.13612069771725,-0.0178930972937461,0.314124325779907,0.00385427755691092,2.18890432687762,-0.037488031444448,0.493467453125132,-0.209279190637912,0.165240344349921,0.472842564566308,0.546229292306012,0.012294031571117,0.247667417318706,0.514939516182565,0.211550484224505,-0.500337100348013,0.0642815764415419,0.33538267834603,-0.112103185055243,0.374381769241857,-0.250690180021746,-0.389003777318157,-0.386103792912783,1.09665890967153,-0.177120836559671,-0.0537873306450966,0.201717606661107,-0.299476263226902,0.129621283908203,-0.241735775625614,0.0512007644952316,-0.0022537074483574,-0.192790155927152,0.169668318895372,0.0524764993828976,-0.356254382913959,0.136869957664283,0.291984302321202,-0.109219361015875,-0.451750026852192,-0.135190824721242,-0.801790717153788,0.0783032788430226,0.0944663761175727,-0.345669872524177,0.248362169293548,0.141107070792568,0.0668431532938105,-0.25829479120431,-0.214450645446528,-0.429771959373981,-0.510400657750987,-0.332799636601468,-2.33315143184221,0.172976640637838,0.0150191398725754,0.106970830884343,-0.186836453661229,0.128836622328393,0.0516871780181689,0.394864663084198,-0.710627952418918,0.498089559875032,0.112886677987267,-0.604119328362641,-0.210667047105217,0.261322483754181,0.0167433554786126,-0.269904891058016,0.198185256408262,-0.416574482122326,-0.0635234643141105,0.597825635896717,-0.0809010757322896,-0.27684241152995,-0.257632198638453,-0.254139393675159,-0.0543756505769436,-0.269443887701938,-0.0792817543547125,0.101022514584036,0.0022537074483574,0.178221878357237,0.279359969542974,-0.0725618814144527,-0.332811642130827,0.0139996457683774,-0.208988885666029,-0.967338942021428,0.133619057476118,0.405342580790207,-0.077070954438856
"A0I9",-0.135194442248555,-0.333490399728266,0.320491036116531,0.34637386500545,0.0604602868111204,-1.24733194857413,0.0577758492776204,2.20804739558355,2.68643898506512,-0.127491895502722,-0.0846318942240843,-0.0160311172733112,-0.535514432360857,-0.25705378957714,-0.221712764023294,-0.174927327172385,-0.353029166234242,0.58490374107579,0.00348907684540012,0.344299240921365,-0.303041454531675,-0.390691475703068,-0.202343684418157,-0.34161808601268,-0.0209195273160976,-0.0784732626627505,0.18362956837425,-0.405143263862808,-0.158666152070424,0.153209187507818,-0.114697968516918,-0.144845617107645,0.0116739743160593,0.186036250542343,0.23994088225185,0.0527505151165533,-0.147813120662081,-0.553689074288308,0.0587060244887433,-0.547313622885405,-1.11859631524549,0.147631371748291,0.914840118133034,-0.10311767818958,-0.155070106542463,-0.117524998214341,0.0243821421378423,-0.0923399056840537,4.52013821001838,-0.172578582449865,0.42356404586738,-0.458025493378347,0.33354904139481,0.148869078846239,0.0212378172787047,-0.467348848048848,1.24720612847338,-0.00410943789192975,0.44722955423508,3.59773875522758,3.3158771634473,-0.253881872336671,0.78808664902215,1.74190530536791,-0.0356134229619367,0.803909368604145,0.00161133078850872,-0.00247553131642086,0.0815510662384086,0.0169916301063637,-0.214205038147652,-0.00122088637683582,-0.20594029833094,2.12645991797618,-0.196961886934231,0.679978884692119,-0.237465168830059,0.0238272883791253,0.193029199396691,0.195723757393455,0.0338451470710105,0.00122088637683571,-0.0211053308839277,0.33111788617283,-0.50493701047996,-0.16232088827,0.00393938955874673,-0.255416251394385,0.0147738697436208,0.380290258323786,-0.00412522963792372,-1.02493653353326,0.191985898605963,-0.318971015895135,-0.0190681193827362,0.187099044038669,-0.156298404028504,-0.911414149905939,0.0515372514913413,0.652589239752265,-0.318617693407216,0.225410427113165,-0.00370249159492986,0.24071984800543,-0.0239956753675197,-0.0342367112787798,1.02701795090002,-0.114267604826256,-0.0450325180644826,-0.301699564469214,-0.10330150305943,0.556257840832715,-0.0377920740605548,0.110248517323357,0.435965801505782,0.0792338478605403,-0.0640367880982863,0.0807294977662456,0.567922615004944,-0.371603106109237,0.16545744460332,-0.0780959357277937,0.318804611331579,-0.272271527459897,0.12263686267236,-0.65591975286608,-0.0295963491951402,0.100775175748572,0.0318508682502452,-0.123972156187184,-0.169445114378586,0.37691242283351,0.20485009542286,-0.167774482595362,-0.101195436021126,0.0869661397290823,-0.171719916654642,0.0673479491207393,0.141512789591435,0.0856665015465162,0.2712843586267,0.0973994675355128
"A0IB",0.226046399756185,-0.158340087973986,0.125653125261534,0.481242962622578,0.197721597052404,0.963109706916978,-0.130513360132066,0.131196691419381,0.379139357237771,-0.0619942942717648,-0.246369784561571,-0.113099770990743,0.689339129503977,-0.0839314158436862,0.179888758874718,-0.727590523963591,0.134585189653011,2.8070316351157,2.56445774075741,-0.496089585770341,0.320089623515939,-0.171782105906792,0.265312965855854,2.80783695898838,0.0956442244454439,-0.0441118669029008,-0.00209120882959429,0.330793238365849,-0.491465220817051,-0.162307692951117,-0.0389938641232672,0.363376650043669,-0.256366692521604,-0.404025436048974,-0.579401407512526,-0.176124650999797,-0.0929257548379562,0.411335802220662,-0.113694731216486,2.42280866277521,0.120719636349474,-0.719157403049428,0.451900935986154,-0.0238620829077359,0.308599517639701,0.302655818597172,1.20539943311739,-0.384363283121824,-0.276143706656941,-0.00856694326480129,2.96796855629588,0.955486967851922,0.519583985776494,0.103513172043198,0.468876523187528,-0.528520283551223,1.04564134236804,0.624041448181124,0.515016688911764,-0.53380973477197,-0.630465744564971,-0.0100726991586377,-0.189365650183047,-0.674766646566139,1.94184971792024,0.597027602094529,-0.235531542972289,-0.556597536540341,-0.462014602117834,-0.158879608139005,0.488650746677612,0.0708952417899079,-0.517518251638766,0.0187239515210653,-1.27512826074008,0.0650284043205628,-0.0948088218900983,-0.185206762593287,-0.201801761429461,-1.48371712168506,0.19962568089081,-0.243282564737551,0.265242466894262,-0.230254424335286,-0.0714198957133661,0.882350008941798,0.571308685300968,0.0722964402400689,0.00209120882959429,-0.298017349253836,0.0824025258364289,2.49621727136931,0.0208338455178209,-0.129958678897511,-0.908643942278903,-0.0313014174391197,0.168002953693975,0.565015893800974,-0.233649323687042,-0.612800088973271,-0.151538968721209,-0.235345079761661,0.227466003236106,-0.0155206441961664,-0.0204190218260361,-0.526197535763229,0.0443749711654388,-0.320369498510424,-0.029836554564903,-0.0871698638592127,0.158794252067663,0.0324201938444388,-0.440379387366871,-0.122536767245502,-0.417144948894022,0.142825604286034,0.221809164918067,0.133457387903139,-0.0340312172269712,0.155651524091219,0.0961672031281839,-0.01662663010199,-0.326355610468596,0.257638288440761,0.957602183781434,-0.670792802410296,0.0597781773354513,0.059645509181982,0.0253607614391189,0.224183710523973,-0.480069327946758,0.784439017020734,0.270821366156314,0.588827122993453,0.0157083493360976,0.215456167847799,-0.121206496375597,0.155071942443946,-0.119890799982211,-0.271437019520003,-0.265743856175336,-0.191586182412737
"A0IG",0.112388194708165,-0.197529797305205,0.29776533007755,0.162383787746969,0.20278881040316,0.056515327737184,0.13773662427348,0.683694755240726,0.875960328288122,0.117330486471835,-0.144873669005272,-0.013000175074985,0.396226140996241,-0.32112987914586,-0.197844987922366,-0.288851502845229,0.533783528328509,-0.00201477925212989,0.30223375138854,-0.596608812986525,-0.967358867121236,-0.0244305828177285,-0.0918123271684224,0.51881671905718,0.0974822880603052,-0.258054825942628,0.0489627606769849,-0.656226303692752,-0.264124379707245,-0.0725392602629698,-0.278372184750875,-0.306938491662715,-0.0675272317565199,-0.304171478191686,-0.0373835749193798,-0.0185904766427069,-0.145884548004315,0.731795260420886,-0.35760132155239,-0.721041950430129,0.90299237358335,-0.412342115620267,-0.152924596212175,0.33587204164477,-0.152167746901642,-0.388002272407827,0.700447844954042,-0.103899691858638,0.721703038274555,-0.012208247479415,0.39847976780922,0.380706472202537,0.37970948585443,0.210031489259142,2.61769252290546,-0.745377284285285,0.734871355743912,0.36223413449118,0.145137397633971,1.82526107365267,0.799946215955018,-0.306354781839475,0.0340176946042097,0.225842517288948,0.0240468654027781,0.844407284225985,-0.138499372812179,-0.0872235169913971,0.30449959003878,0.0467899883936226,-0.12294879623456,0.223373906219042,-0.60942046783196,1.23024569056417,-0.694496887424519,0.547255936191349,0.13027480202638,-0.196386389641753,-0.0885276721028749,-0.724299704587391,-0.0309956531727647,-0.0627634024650745,0.27899415451038,0.371333654254365,0.3300381933647,-0.253355062192956,0.644684864507493,-0.260052088761405,-0.2239953129625,-0.42096039001584,-0.06458900038258,-0.150497025089525,-0.349288994131545,-0.515682027771115,0.453138071059122,-0.172467179366163,0.0219788695128141,0.34406116087991,0.174356178252293,-0.136298628824745,0.183299138701117,0.332476970597535,0.120598296860795,-0.74637873213946,0.129508485881,-0.413505957848758,0.237797763757775,0.0110141239055866,-0.00337935504632481,-0.0135109291144514,0.1404890665808,-0.402415742992035,0.476752429400995,-0.0978131771335904,0.1287294574168,0.58141488730641,0.335966981970159,-0.760432277397915,-0.0950480916076703,0.235131326412545,0.318063572476488,-0.218874368085265,0.25417201159172,0.059641109883479,-0.870115939487637,-0.25139758344145,-0.0549963400888864,-0.115574319925511,0.538353130751815,-0.23993224889736,0.178238597085339,-0.0594643156155699,-0.0516576781458599,-0.577154558110913,0.02238883843548,0.0480109504476249,0.0674366315005201,-0.0658179405937669,-0.296881465834505,1.09984072170517,0.00201477925212989,0.394579341103541
"A0IJ",0.370055075027055,0.671782146237603,0.22473780147856,-0.279731294461295,0.42599954804098,-0.840851575917204,-0.0773482790447698,-0.427772357014915,-0.735908803341222,-0.263329588817375,-0.00513750247714539,0.0940946888728196,-1.10526242958602,0.00210222432149015,1.07789439748566,0.187575693727676,-0.15066168563607,-0.43385767818796,0.13377512678649,0.808895233051995,-0.240611888206715,0.150341531451493,0.247121699299567,-0.54892772283583,0.0194493700893154,-0.0195815822533054,0.185278875873625,0.480220623480391,-0.432835349061785,0.17471110229647,0.125096291179372,0.620086622752355,0.731874521277138,0.834525738828833,-2.22168654529421,0.433417350249797,0.170661164613985,0.609634370625881,0.55105305628343,0.934087479765127,-0.53549051420992,1.31806092793338,-0.183136050434589,0.54438901965357,0.0756759974268081,-0.416350681125547,-0.487284761119564,0.321673659177447,-0.212160537788815,0.00875591148720523,-3.14041041559657,-0.409303770695617,0.000394288659259945,0.00138095371651259,0.617449456376805,-0.61435012984844,-1.5266700847271,-0.07531496758872,-1.02796567090646,-0.965981297351393,-0.221033296772925,-0.277627502750816,-0.0039919112183503,1.39980366274534,-1.67071818369495,-0.856713872327089,0.0808751360515986,-0.424311279101017,-0.35153524684368,0.354844791304834,-0.655016246742667,-0.117793283660639,0.666159332419266,-1.69028215681956,-0.175871292575203,-0.447331823949206,0.161845107789208,0.271978986439455,0.499198926059095,-0.646727906408281,-0.0594161376766743,0.498038141227546,0.154147669811915,0.839577258416992,0.10642628566127,0.0104156778807967,-0.272456274444914,-0.0847749642182248,0.181033427631511,-0.0950203895986298,0.197878285956767,-0.915979037984045,-0.138111821837065,0.490950510237735,-0.480552105907602,-1.27958611211181,0.0325989205974851,0.20957879161856,-0.133684460146655,-0.245439927691165,0.22594228572642,-0.632433266547675,-0.486656687695265,0.27060383930831,-0.000394288659259945,-1.20135514564205,0.061602564234195,-0.136943403310455,-0.304121771512255,0.184844374884986,0.654773680105846,0.0476157586875051,-1.17053804002806,0.422199057796299,1.22174457974656,0.31549140108911,-0.699486278799459,0.133535069545745,-0.129443984273724,0.0975943458382762,-0.485278691516175,-0.475976731331731,-0.35632725353889,-0.00525588753321887,-0.421946163596242,0.29027176494299,0.13622196240002,-0.0447974194361509,0.102108803374265,-0.53899588320091,0.261658714316854,-0.7822225535386,0.0727235383214902,-0.284152039387303,0.0899454269880801,0.403725990609945,0.0825588225769102,-0.724321865726957,0.842168412756035,-0.503245966523502,0.01182001551197,-0.464983929003963
